Date,Apple,Amazon,IBM,Netflix,SPY
2012-04-27,-0.007734529625166873,-0.007734529625166873,0.005982849489230042,-0.015634183797274954,0.0016409361417491757
2012-04-30,-0.0315421144981513,-0.0315421144981513,0.0013055869389690699,-0.04299023218283059,-0.003703817123247229
2012-05-01,-0.0031680086652587894,-0.0031680086652587894,0.004442444932033649,0.015223384647743405,0.006219874901382886
2012-05-02,0.006613559920969695,0.006613559920969695,0.00028876458893927485,0.010693240052768255,-0.0029840699673572804
2012-05-03,-0.007098976978018944,-0.007098976978018944,-0.003941296114462126,-0.0761278721132449,-0.007625563002641894
2012-05-04,-0.028479764675025065,-0.028479764675025065,-0.010856623088952185,-0.03725166218889055,-0.016157953710505837
2012-05-07,0.007483587583483404,0.007483587583483404,-0.0060492236540776526,0.004238474332997268,0.0007299335110589392
2012-05-08,-0.0022830239219157654,-0.0022830239219157654,-0.006998741150729456,-0.00898573191267167,-0.004011639524953372
2012-05-09,0.0017600258046428945,0.0017600258046428945,-0.0012407056182148018,0.02143150246317493,-0.005931947380971265
2012-05-10,0.0023541749357590454,0.0023541749357590454,-0.003130515749617947,-0.025958185660157906,0.0020627821110592846
2012-05-11,-0.006677851772450188,-0.006677851772450188,0.002841147624513915,0.06848932142437707,-0.0030139727309239444
2012-05-14,-0.014981311891229492,-0.014981311891229492,-0.008599616894240268,-0.00542775897059283,-0.01106148709642067
2012-05-15,-0.00904643445102563,-0.00904643445102563,-0.0020055562352939214,0.006756691612352063,-0.005741610406718408
2012-05-16,-0.012817441698059918,-0.012817441698059918,0.003466689818231074,-0.04233346834022212,-0.003824451832958364
2012-05-17,-0.029226330773278592,-0.029226330773278592,-0.009212375867672878,-0.03005396226415091,-0.014831247827917435
2012-05-18,0.0004905144414385281,0.0004905144414385281,-0.010157303229822353,-0.027928221643919438,-0.008558583824886478
2012-05-21,0.05826011253616736,0.05826011253616736,0.009597973056403183,0.025443038151999994,0.01718804461561387
2012-05-22,-0.007678624440424885,-0.007678624440424885,-0.004753457278074234,-0.05617505113639742,0.001742642451725309
2012-05-23,0.024399783037232756,0.024399783037232756,-0.0035564856619515325,0.062029243273212825,0.000529767676522713
2012-05-24,-0.009184113051595635,-0.009184113051595635,-0.0001532083780312505,-0.02280631376451547,0.0019658246349726054
2012-05-25,-0.005359690800194618,-0.005359690800194618,-0.009128100511454733,-0.0007115554594375045,-0.0032447107866173564
2012-05-29,0.01774899326218276,0.01774899326218276,0.011116639136996216,-0.01110789012292169,0.012111953843729189
2012-05-30,0.012057108646036001,0.012057108646036001,-0.009823871745066676,-0.030241935483871038,-0.014510037738740414
2012-05-31,-0.0024861928285855647,-0.0024861928285855647,-0.008379155897501466,-0.05791507276507258,-0.0022009892825731875
2012-06-01,-0.02897578235492252,-0.02897578235492252,-0.01980294470385889,-0.007723833665255921,-0.02517682082418301
2012-06-04,0.005882668166794021,0.005882668166794021,-0.002855838118670666,0.03256551282868166,-0.00046809958053536835
2012-06-05,-0.002587324270868293,-0.002587324270868293,0.003500287040532891,-0.0026153077727787844,0.007572146008197852
2012-06-06,0.015333091438006605,0.015333091438006605,0.025317448929887347,0.016196096736259526,0.022468362389108664
2012-06-07,0.0004551212413787002,0.0004551212413787002,0.0023194671743866696,-0.01882211711123957,0.0006061398844726236
2012-06-08,0.015042249646192388,0.015042249646192388,0.0036000181671379627,0.01547039104814272,0.00795160502490876
2012-06-11,-0.015767087346104266,-0.015767087346104266,-0.013477240255495954,-0.040219393049673924,-0.012697074821373529
2012-06-12,0.008736569839569792,0.008736569839569792,0.010596759921237146,0.00031744444444450594,0.011490466401054658
2012-06-13,-0.00694284629361858,-0.00694284629361858,-0.007453182600976479,-0.0030148207396831174,-0.006394367402249459
2012-06-14,-0.0011010553349033606,-0.0011010553349033606,0.010357396353460578,-0.0027058568593141923,0.01060007294093321
2012-06-15,0.0045491241747631075,0.0045491241747631075,0.020502346119559107,0.049952141714148905,0.010227248166502858
2012-06-18,0.020291738463932726,0.020291738463932726,-0.004068260453506581,0.01428791674819496,0.0019386224228859206
2012-06-19,0.0027826705047861774,0.0027826705047861774,0.003227534332610542,0.046455957537178974,0.009672146774788106
2012-06-20,-0.0028431329989272074,-0.0028431329989272074,-0.0007541748863008407,-0.023915278253237946,-0.0016212319171660177
2012-06-21,-0.013777386502786274,-0.013777386502786274,-0.027115339829591054,-0.03403760220015255,-0.02243847860452982
2012-06-22,0.007668709333271118,0.007668709333271118,0.0016029611900366472,0.03068039279102055,0.00770156114933492
2012-06-25,-0.01946397474400582,-0.01946397474400582,-0.004336404848796868,-0.012231020647732255,-0.016034648055001464
2012-06-26,0.002207546249380763,0.002207546249380763,-0.004718628512802114,-0.0034312846018582153,0.005025587903104406
2012-06-27,0.004317777261948574,0.004317777261948574,0.005470420097822177,-0.00464074857246644,0.009016728183052687
2012-06-28,-0.009486248525187809,-0.009486248525187809,-0.008290289800840215,0.013084705057213496,-0.0028534960940416036
2012-06-29,0.026271585839208404,0.026271585839208404,0.021839023654460856,0.01677557922766578,0.02492646139877969
2012-07-02,0.014589342618065751,0.014589342618065751,0.0012783285146614268,-0.009344473372916507,0.003012503805328337
2012-07-03,0.01162827370982897,0.01162827370982897,0.0005104886755145756,0.061753928692025374,0.006592970576917284
2012-07-05,0.017567011088968913,0.017567011088968913,-0.003266410891968338,0.13436977508176964,-0.004512190432463335
2012-07-06,-0.006656177690895911,-0.006656177690895911,-0.019867736927154992,0.0020802128712626004,-0.009503291317042707
2012-07-09,0.01322055443886489,0.01322055443886489,-0.009090434627257494,0.013432666263255535,-0.0012546957569291011
2012-07-10,-0.009252614752637268,-0.009252614752637268,-0.017978806563523794,-0.03325695947118847,-0.008720333399714312
2012-07-11,-0.006215032797689452,-0.006215032797689452,-0.005422244427526287,0.017574422875193115,0.00014903571962117092
2012-07-12,-0.009149124683243168,-0.009149124683243168,-0.01166032986301774,0.04078889074949639,-0.004845115452720733
2012-07-13,0.010135344967764852,0.010135344967764852,0.015948589837945018,-0.0008238201330436387,0.016777886661978967
2012-07-16,0.003206859547386234,0.003206859547386234,-0.006558758080683924,-0.02261494593098011,-0.0023571927501898253
2012-07-17,4.931061850179903e-05,4.931061850179903e-05,-0.006169067106353473,-0.014461184289056768,0.006867268588699396
2012-07-18,-0.0011203925377918458,-0.0011203925377918458,0.025047484106785402,-0.006236316490365636,0.007406560465617487
2012-07-19,0.013294466812844227,0.013294466812844227,0.03766238029450002,0.022763652024117162,0.002620713126964928
2012-07-20,-0.01631056595413759,-0.01631056595413759,-0.014794522931513553,-0.015640098276224635,-0.009148367991878065
2012-07-23,-0.0007777601283993227,-0.0007777601283993227,-0.008417579625633772,-0.022977231348468637,-0.010111996505814297
2012-07-24,-0.004819207273025157,-0.004819207273025157,-0.0025677134823394723,0.005629159369527139,-0.00858700141748678
2012-07-25,-0.04318375519930264,-0.04318375519930264,0.0038878505413012026,-0.25015549509612484,0.00022426394117594837
2012-07-26,-0.00015653004486389411,-0.00015653004486389411,0.015019510235805522,-0.05424675210661935,0.016497237890708037
2012-07-27,0.01788195428132366,0.01788195428132366,0.012581086725141492,0.033502875512967024,0.018432912299103026
2012-07-30,0.016867090430550118,0.016867090430550118,0.0014760933446421936,-0.01985745044369561,0.0
2012-07-31,0.026435633729720145,0.026435633729720145,-0.0035586361927396255,-0.015584484848484865,-0.006994522756917832
2012-08-01,-0.006467358769564482,-0.006467358769564482,-0.004082209862597095,-0.0413368190914209,-0.0008715019624046901
2012-08-02,0.0016151763750628944,0.0016151763750628944,-0.003740024939178194,-0.01155963345172965,-0.006904380536351709
2012-08-03,0.013014391804728137,0.013014391804728137,0.02093056128157556,0.0007424912100423975,0.019832893670826565
2012-08-06,0.011125303603281393,0.011125303603281393,0.0012091312595218337,0.05342243022982232,0.0019377147921197447
2012-08-07,-0.002634078396999921,-0.002634078396999921,0.005886171793441718,0.019545642182525864,0.005013716219923042
2012-08-08,-0.0016909838459243844,-0.0016909838459243844,-0.0002506722572772332,-0.0017270294802784949,0.0012116934608835275
2012-08-09,0.032296043008130375,0.032296043008130375,-0.0030650728278105365,0.0019030795518499431,0.0008541274082518037
2012-08-10,0.0015626826060627763,0.0015626826060627763,0.004384433734372529,0.03436370289006565,0.0016355588196125424
2012-08-13,0.013350441144149653,0.013350441144149653,-0.0014047736670709148,0.0001669949888648469,-0.0004968546413801092
2012-08-14,0.002682590306813465,0.002682590306813465,-0.003618131336846424,0.030879567292300746,0.00014164585247248052
2012-08-15,-0.001361477705766466,-0.001361477705766466,0.0005548498147689745,0.024287597543516542,0.0011366869134232837
2012-08-16,0.008734387116237252,0.008734387116237252,0.01229847868885361,0.016598166035438455,0.007378583820649418
2012-08-17,0.018496765556375895,0.018496765556375895,0.001891804902891301,-0.00964075556459698,0.0013378231267452184
2012-08-20,0.026291811129444658,0.026291811129444658,-0.0035778398037351958,0.008635530938261343,7.045156775297057e-05
2012-08-21,-0.013666428765375785,-0.013666428765375785,-0.009226919367167756,0.021170532049026667,-0.0030240764070540386
2012-08-22,0.019525838858367197,0.019525838858367197,-0.00704743372125384,-0.003048734941995975,0.0004234578042468523
2012-08-23,-0.009329341633084392,-0.009329341633084392,-0.00785833572694596,-0.02064218685997228,-0.008179507848742931
2012-08-24,0.0008905095788756672,0.0008905095788756672,0.010577436558580526,-0.013895409836065598,0.006042968539432097
2012-08-27,0.01878718134900278,0.01878718134900278,-0.010516961301702982,-0.012191260484345417,0.00021169828539202465
2012-08-28,-0.0013024503594278958,-0.0013024503594278958,-0.004190777862379545,0.00897579754729601,-0.0009888591521002871
2012-08-29,-0.0019707788573988263,-0.0019707788573988263,0.0010779083959532895,0.00778395564390719,0.0007779749810669364
2012-08-30,-0.014254487128751582,-0.014254487128751582,-0.008765730632930313,-0.04665824474555876,-0.007207805785332825
2012-08-31,0.0020635016698037022,0.0020635016698037022,0.0076539225056796,-0.012566203703703767,0.00476880202769454
2012-09-04,0.014626225722419508,0.014626225722419508,-0.0015912913186853991,-0.06346276379522862,-0.0009209779710638703
2012-09-05,-0.007022650531270647,-0.007022650531270647,0.0025702646476246727,-0.01734305381727167,-0.0008509215170085307
2012-09-06,0.009012132630310562,0.009012132630310562,0.020816237606277807,0.03074956164030788,0.02029663569051565
2012-09-07,0.006165902924851475,0.006165902924851475,0.002009081027520977,0.00017657546648852223,0.0038949275369462113
2012-09-10,-0.02601269328843783,-0.02601269328843783,0.007268117859029745,-0.013060324283080665,-0.005681206465780008
2012-09-11,-0.0032438934509696556,-0.0032438934509696556,0.011545364398284953,0.02217442616778055,0.002787449668084592
2012-09-12,0.013926955097934913,0.013926955097934913,0.0024596052600048416,0.0008747551040853268,0.003335269771465423
2012-09-13,0.01969303439024685,0.01969303439024685,0.0127103512473113,0.013808757451647566,0.015236417302781817
2012-09-14,0.012152399956401003,0.012152399956401003,0.002180774817128504,0.043448398049944596,0.004434338760452285
2012-09-17,0.012296025649556402,0.012296025649556402,0.0016441150453615993,-0.05783211683475572,-0.0033959691530587796
2012-09-18,0.0030439886393952994,0.0030439886393952994,-0.00038614562467818186,-0.01683621388668745,-0.0008181656149073217
2012-09-19,0.0002707377859484252,0.0002707377859484252,-0.0030907373306399643,0.01748114395425296,0.000545887794154925
2012-09-20,-0.004843190605756933,-0.004843190605756933,-0.0012112472375622977,0.029803753320674045,6.828859882598016e-05
2012-09-21,0.001989533749407045,0.001989533749407045,-0.0009698672070388541,-0.01617304990604096,-0.00041806617497851023
2012-09-24,-0.013283569305960091,-0.013283569305960091,-0.0033498144181272923,-0.024225524285361635,-0.0015085115397046333
2012-09-25,-0.02497150629677363,-0.02497150629677363,-0.0015103663873619055,-0.04593024951850946,-0.01064134016283352
2012-09-26,-0.012412124654203847,-0.012412124654203847,-0.004780955532331927,0.02472119051008148,-0.005621360947749127
2012-09-27,0.024264096141808033,0.024264096141808033,0.00936294864503377,0.007618356888023055,0.009421452769448767
2012-09-28,-0.020871296831106403,-0.020871296831106403,0.007478854975749343,-0.01998194491384143,-0.004632015715152924
2012-10-01,-0.011557476227287122,-0.011557476227287122,0.014557774491715761,0.02957384221943708,0.0026393532316636706
2012-10-02,0.00291184371320592,0.00291184371320592,-0.002993336562844322,0.007314843758878866,0.0010392667416430539
2012-10-03,0.015333001478099139,0.015333001478099139,0.00319296514604537,0.10839536338630401,0.004082869974093975
2012-10-04,-0.006925029935217545,-0.006925029935217545,-0.0005700229788202039,0.06535626398210305,0.007167824606241933
2012-10-05,-0.021310974594689665,-0.021310974594689665,0.0009505471223829958,-0.0016497826346019533,6.866177013665528e-05
2012-10-08,-0.022096399659065142,-0.022096399659065142,-0.0036562353273961613,0.10456722628802721,-0.003421499998769063
2012-10-09,-0.003635591673412959,-0.003635591673412959,-0.008721648032489794,-0.10867795305601137,-0.009887328720223054
2012-10-10,0.007957837939735765,0.007957837939735765,-0.010433354297659849,-0.0004578361335471956,-0.00637985620048116
2012-10-11,-0.019987206066568987,-0.019987206066568987,-0.000291455356965372,0.007328306014806619,0.0005580474297334192
2012-10-12,0.0025631749397584227,0.0025631749397584227,0.009914415311906316,-0.025007548499774105,-0.003278183101756145
2012-10-15,0.008019866425529711,0.008019866425529711,0.00543777792230349,0.00668433079434172,0.008328020496643714
2012-10-16,0.023678341828834937,0.023678341828834937,0.009907645575961795,0.019919733481173575,0.010132937636967357
2012-10-17,-0.007972266930313549,-0.007972266930313549,-0.04914675642957631,0.03739578823650364,0.0045350835154999835
2012-10-18,-0.018569098503517248,-0.018569098503517248,-0.02826081106237081,-0.016929335242089928,-0.0025989100459038864
2012-10-19,-0.036039327124099005,-0.036039327124099005,-0.008206986203846196,-0.035332542092229115,-0.0166646296099518
2012-10-22,0.03966616435231716,0.03966616435231716,0.005378604543357445,0.04462914811679194,0.00013976667703783057
2012-10-23,-0.032601214314540876,-0.032601214314540876,-0.016203875959393432,0.005008794858444473,-0.013876618599148773
2012-10-24,0.005657343270940442,0.005657343270940442,-0.002771120110613593,-0.1187334247649786,-0.002828108096037462
2012-10-25,-0.01181859206966397,-0.01181859206966397,0.004614035461991332,0.023120374376554984,0.002907214752941375
2012-10-26,-0.0090887997678286,-0.0090887997678286,0.008716343130569622,0.1311981607673849,-0.0005657139092140899
2012-10-31,-0.014370607076966328,-0.014370607076966328,0.006519059572427058,0.13883299798792764,0.0
2012-11-01,0.0020491487799338005,0.0020491487799338005,0.013468559533923041,-0.01956077738515897,0.010470554065203377
2012-11-02,-0.033090811680921046,-0.033090811680921046,-0.01886886655367422,-0.010168695576331892,-0.00889198747871254
2012-11-05,0.013557639083690025,0.013557639083690025,0.0036704702779741982,0.01742526703316684,0.0020488760466085046
2012-11-06,-0.0030277674785335025,-0.0030277674785335025,0.004790568863235274,-0.023900830471615068,0.007825159167575042
2012-11-07,-0.011164193940922324,-0.011164193940922324,-0.015755617313463727,0.017153345554537024,-0.02266395244417104
2012-11-08,-0.03629036266588084,-0.03629036266588084,-0.005544856118365726,-0.02201332360950919,-0.01202393890082042
2012-11-09,0.017312887629149742,0.017312887629149742,-0.002419800849433281,0.025404736706220673,0.0008694184732013493
2012-11-12,-0.0077322137409167385,-0.0077322137409167385,-0.0020568851372756627,0.0037226698987075607,0.000796277359059271
2012-11-13,0.0001291156840844708,0.0001291156840844708,-0.004913912138394937,0.01816087735004491,-0.003471668139702008
2012-11-14,-0.011088621500392339,-0.011088621500392339,-0.014921357327558121,0.0021353473449986227,-0.013498676635960612
2012-11-15,-0.020973101697311522,-0.020973101697311522,0.0018326428843685062,0.02130867545565371,-0.0016922547431470264
2012-11-16,0.003919348795202788,0.003919348795202788,0.005864965665280275,-0.007118298969072219,0.004937425165278716
2012-11-19,0.0721079353406633,0.0721079353406633,0.01824133223473182,0.005686007346279405,0.02023914030618696
2012-11-20,-0.00852006587227664,-0.00852006587227664,-0.006041653349488644,0.012782657482579254,0.000431327840328298
2012-11-21,0.0014085564857364457,0.0014085564857364457,0.005761119520928338,0.007281529479685846,0.0018678871151987673
2012-11-23,0.0174469533268769,0.0174469533268769,0.016816254282971732,-0.0006023373929400509,0.01362498305261332
2012-11-26,0.03154858292265995,0.03154858292265995,-0.003152383558937912,-0.010729367088607465,-0.002122480343045243
2012-11-27,-0.008057279972008636,-0.008057279972008636,-0.00855470448644158,0.012429905099072682,-0.005104295065638945
2012-11-28,-0.0031465696677342443,-0.0031465696677342443,0.003922245588853461,-0.010231054774833603,0.008052177030807713
2012-11-29,0.011013183883064001,0.011013183883064001,-0.002344286561002091,-0.010336896384082422,0.004665580558402244
2012-11-30,-0.006922740825298293,-0.006922740825298293,-0.007622775206359618,0.0040550627686179236,0.00021136872990016757
2012-12-03,0.0015549075636447957,0.0015549075636447957,-0.0031041323656935777,-0.06988134952736942,-0.004924539362101799
2012-12-04,-0.01763928848692366,-0.01763928848692366,-0.0006330872511527966,0.1401317215893465,-0.0014140849108454068
2012-12-05,-0.06435702118882919,-0.06435702118882919,-0.003749942310216529,-0.03785347776787177,0.0017699155887517728
2012-12-06,0.01568321535212628,0.01568321535212628,0.005566294449952431,0.0335852225020991,0.0033923659594466546
2012-12-07,-0.02556492433535259,-0.02556492433535259,0.011860639923374149,-0.0022049553208773826,0.0030284667678097247
2012-12-10,-0.006432129247803818,-0.006432129247803818,0.0034904821301469666,-0.01372416857087885,0.00042140142680285517
2012-12-11,0.02183778389089497,0.02183778389089497,0.008202596342213122,0.015094411267359114,0.00680805302114144
2012-12-12,-0.004414493606773461,-0.004414493606773461,-0.006436355658176576,0.05401953933527477,0.0004883250302850532
2012-12-13,-0.01727295094144704,-0.01727295094144704,-0.004975512063137586,0.02016968962295764,-0.006131592914170127
2012-12-14,-0.03756898638349774,-0.03756898638349774,-0.0011979900780845264,0.00799479265335753,-0.0037161301374952194
2012-12-17,0.017732759621926306,0.017732759621926306,0.009699463589335523,0.01500535953929353,0.011752052080564701
2012-12-18,0.029046019814986515,0.029046019814986515,0.010691049865069321,0.009926103799137487,0.01112877301595649
2012-12-19,-0.014216191899377567,-0.014216191899377567,-0.003117037206294987,-0.01735676513338313,-0.007429039952068977
2012-12-20,-0.008701749382056029,-0.008701749382056029,-0.0015889860375746727,-0.005107512345339669,0.005752197855858088
2012-12-21,-0.0046001554705873415,-0.0046001554705873415,-0.006931158452443258,-0.023101498808652428,-0.00907697037845552
2012-12-24,0.0016171249695006399,0.0016171249695006399,-0.0052740473531591205,-0.012152440895448138,-0.00308151611744351
2012-12-26,-0.0137836305852111,-0.0137836305852111,-0.002338586585376649,0.00465477114041883,-0.00421491887412315
2012-12-27,0.004015479647724023,0.004015479647724023,0.003959454823362666,-0.001654671814671695,-0.0013405796912519196
2012-12-28,-0.010620166345680568,-0.010620166345680568,-0.014944646025087771,-0.012928187273892363,-0.01080806835771953
2012-12-31,0.0443100791308596,0.0443100791308596,0.009060369695514287,0.036493875411601644,0.01699624560492339
2013-01-02,0.031681855999940015,0.031681855999940015,0.02505880902622396,-0.006264164528953881,0.025630247369155052
